client_id,client_type,gender,country,region,age,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,total_spend,units_bought,avg_area_sqft,cluster_id,segment
C0241,Individual,F,Mexico,Nuevo Leon,61,Home,5,Yes,Website,1025934.71,3,1110.27,1,C1 — Global Investors
C0242,Individual,M,Usa,Utah,25,Home,3,Yes,Agency,1358315.73,4,1191.1025,0,C1 — Global Investors
C0243,Individual,F,Usa,Utah,45,Home,2,No,Website,1382777.8900000001,4,1286.2725,1,C1 — Global Investors
C0244,Individual,F,Usa,California,25,Home,1,No,Website,1046652.28,3,1095.0333333333335,0,C1 — Global Investors
C0245,Individual,M,Usa,Nevada,49,Investment,4,No,Agency,1354584.5,3,1439.256666666667,1,C1 — Global Investors
C0246,Individual,M,France,Normandy,31,Home,1,Yes,Agency,1024485.26,3,1117.9399999999998,0,C1 — Global Investors
C0247,Individual,M,Usa,California,58,Home,1,No,Website,1696540.52,4,1458.93,2,C1 — Global Investors
C0248,Individual,M,Usa,Florida,55,Home,4,Yes,Agency,1035934.63,3,1224.68,0,C1 — Global Investors
C0249,Individual,F,Usa,California,55,Investment,4,No,Agency,1142995.52,4,1027.3249999999998,1,C1 — Global Investors
C0250,Individual,M,Uk,England,76,Home,2,No,Agency,982306.66,3,1076.69,1,C1 — Global Investors
C0251,Individual,F,Usa,Utah,47,Home,5,No,Website,463611.95,3,564.01,1,C1 — Global Investors
C0252,Individual,F,Usa,Nevada,70,Investment,2,No,Website,1082221.48,3,1209.64,0,C1 — Global Investors
C0253,Individual,F,Usa,Virginia,29,Home,4,No,Website,1239226.11,4,1052.8325,1,C1 — Global Investors
C0254,Individual,F,Usa,Florida,67,Home,5,No,Website,1332152.57,4,1096.3725,1,C1 — Global Investors
C0255,Individual,F,Uk,England,62,Investment,3,Yes,Client,1689083.06,4,1253.3075,2,C1 — Global Investors
C0256,Individual,M,Usa,California,33,Home,1,Yes,Website,1150229.15,3,1281.3166666666666,1,C1 — Global Investors
C0257,Individual,M,Usa,California,49,Home,1,No,Website,1145456.23,3,1277.84,0,C1 — Global Investors
C0258,Individual,M,Uk,Northern Ireland,32,Home,4,Yes,Agency,1001712.37,3,1173.1833333333334,1,C1 — Global Investors
C0259,Individual,F,Usa,Oregon,33,Home,4,No,Website,779396.4099999999,3,842.68,1,C1 — Global Investors
C0260,Individual,F,Usa,Nevada,77,Investment,3,No,Website,1057192.79,4,820.9225,0,C1 — Global Investors
C0261,Company,F,Usa,Florida,38,Investment,4,Yes,Website,2094623.1,4,1676.3825,3,C3 — Corporate Buyers
C0262,Individual,M,Usa,Oregon,76,Home,2,No,Website,1233260.4,3,1359.24,1,C1 — Global Investors
C0263,Individual,M,Usa,Nevada,42,Investment,2,Yes,Website,969140.41,3,1016.7633333333333,1,C1 — Global Investors
C0264,Individual,F,Usa,Colorado,31,Home,2,Yes,Agency,1127766.02,4,972.245,0,C1 — Global Investors
C0265,Company,M,Belgium,Flanders,56,Home,1,No,Website,1708031.99,4,1293.0725,3,C3 — Corporate Buyers
C0266,Individual,M,Usa,California,46,Home,5,Yes,Agency,931646.38,3,1078.7866666666666,0,C1 — Global Investors
C0267,Individual,F,Usa,Utah,75,Home,4,Yes,Agency,1314495.01,4,1096.12,1,C1 — Global Investors
C0268,Individual,F,Usa,Georgia,64,Investment,3,No,Website,1108939.8599999999,4,900.39,0,C1 — Global Investors
C0269,Individual,M,Usa,New York,54,Home,2,No,Agency,1049110.08,3,1076.69,0,C1 — Global Investors
C0270,Individual,F,Usa,Florida,79,Home,5,No,Website,924009.9,3,983.4266666666667,0,C1 — Global Investors
C0271,Individual,F,Usa,California,51,Investment,3,No,Agency,1295689.37,4,1024.3375,0,C1 — Global Investors
C0272,Individual,F,Uk,Scotland,30,Home,5,Yes,Website,1439584.37,4,1248.58,1,C1 — Global Investors
C0273,Individual,M,Denmark,Zealand,36,Investment,2,No,Website,682452.64,3,801.46,1,C1 — Global Investors
C0274,Individual,M,Usa,Florida,73,Home,2,No,Website,1343449.34,3,1467.89,2,C1 — Global Investors
C0275,Individual,M,Usa,Oregon,23,Home,1,Yes,Website,1237500.3,4,1177.3375,0,C1 — Global Investors
C0276,Individual,F,Usa,Washington,70,Home,5,No,Website,1011195.98,3,1164.9766666666667,1,C1 — Global Investors
C0277,Individual,M,Usa,Colorado,69,Investment,1,Yes,Agency,1123449.53,3,1286.4266666666667,1,C1 — Global Investors
C0278,Individual,F,Usa,California,68,Investment,2,Yes,Website,1442538.67,3,1685.2766666666666,2,C1 — Global Investors
C0279,Individual,F,Usa,Oregon,56,Home,1,No,Website,1012986.25,3,1170.3533333333332,1,C1 — Global Investors
C0280,Individual,M,Usa,Florida,79,Home,4,No,Client,1282020.93,4,1154.2525,0,C1 — Global Investors
C0281,Individual,F,Usa,California,46,Home,1,Yes,Agency,1256275.37,3,1388.4566666666667,0,C1 — Global Investors
C0282,Individual,F,Usa,California,26,Investment,1,No,Website,973863.8,4,858.9825,0,C1 — Global Investors
C0283,Individual,F,Usa,Arizona,61,Home,2,Yes,Agency,1118599.47,4,922.54,0,C1 — Global Investors
C0284,Individual,M,Usa,Arizona,46,Home,4,No,Client,1251975.85,4,994.0725,1,C1 — Global Investors
C0285,Individual,M,France,Ile-De-France,24,Investment,3,No,Website,1679056.13,4,1423.1725,2,C1 — Global Investors
C0286,Individual,M,Uk,Scotland,27,Home,1,No,Agency,859353.0900000001,3,988.6033333333334,1,C1 — Global Investors
C0287,Individual,F,Australia,New South Wales,33,Home,5,No,Website,1171265.03,3,1205.9633333333334,0,C1 — Global Investors
C0288,Individual,M,Usa,Colorado,26,Investment,4,No,Agency,1364289.23,4,1198.3725,1,C1 — Global Investors
C0289,Individual,F,Usa,California,30,Investment,5,No,Agency,1533862.35,4,1200.2725,0,C1 — Global Investors
C0290,Individual,M,Usa,California,61,Home,2,No,Website,1215398.18,3,1337.1733333333334,0,C1 — Global Investors
C0291,Individual,M,Usa,Nevada,70,Home,2,No,Agency,1322506.76,3,1523.6933333333334,2,C1 — Global Investors
C0292,Individual,F,Usa,California,78,Home,1,No,Agency,1442818.3399999999,4,1084.0625,1,C1 — Global Investors
C0293,Individual,F,Usa,California,30,Investment,4,No,Website,1580876.65,4,1299.3274999999999,2,C1 — Global Investors
C0294,Individual,M,Usa,Nevada,60,Home,3,Yes,Website,1027250.91,4,825.1324999999999,0,C1 — Global Investors
C0295,Individual,M,Russia,Tatarstan,56,Home,3,No,Agency,1350375.73,3,1413.8666666666668,1,C1 — Global Investors
C0296,Individual,M,Canada,Manitoba,39,Home,1,Yes,Client,1142875.46,3,1238.0233333333333,1,C1 — Global Investors
C0297,Individual,F,Uk,Wales,51,Investment,5,No,Agency,1709184.75,4,1422.9925,2,C1 — Global Investors
C0298,Individual,F,Usa,Oregon,51,Home,3,No,Website,1262479.23,4,1069.63,0,C1 — Global Investors
C0299,Individual,F,Uk,Wales,46,Home,5,No,Agency,1177661.76,4,948.7574999999999,1,C1 — Global Investors
C0300,Individual,M,Canada,Alberta,64,Home,5,Yes,Website,844956.55,3,877.9633333333333,1,C1 — Global Investors
C0301,Individual,F,Usa,Virginia,64,Home,4,No,Agency,1045776.52,3,1286.4266666666667,1,C1 — Global Investors
C0302,Individual,F,Usa,Utah,47,Investment,1,No,Agency,1654300.33,4,1239.145,0,C1 — Global Investors
C0303,Individual,F,Usa,Virginia,66,Investment,5,Yes,Website,1519113.12,4,1242.0825,2,C1 — Global Investors
C0304,Individual,M,Usa,California,64,Investment,1,No,Agency,1685753.28,4,1333.5625,2,C1 — Global Investors
C0305,Individual,F,Usa,Arizona,28,Home,1,No,Website,1327736.23,3,1493.243333333333,0,C1 — Global Investors
C0306,Individual,M,Usa,California,35,Home,1,No,Client,1399698.79,4,1075.5049999999999,0,C1 — Global Investors
C0307,Individual,M,Usa,California,31,Home,5,Yes,Client,1490170.3800000001,4,1167.105,0,C1 — Global Investors
C0308,Individual,F,Belgium,Flanders,51,Investment,4,Yes,Agency,1176582.54,3,1343.8166666666666,1,C1 — Global Investors
C0309,Individual,F,Usa,Washington,66,Home,4,No,Agency,1382649.58,3,1412.2166666666665,0,C1 — Global Investors
C0310,Individual,M,Uk,Northern Ireland,31,Home,3,No,Website,1389329.62,3,1565.3233333333335,2,C1 — Global Investors
C0311,Individual,M,Usa,Georgia,71,Home,2,No,Website,1632999.56,4,1312.8225,2,C1 — Global Investors
C0312,Individual,M,Usa,Nevada,82,Home,3,Yes,Website,1105668.66,4,962.3199999999999,1,C1 — Global Investors
C0313,Company,M,Usa,California,49,Home,1,No,Agency,1091085.9300000002,3,1190.3133333333333,3,C3 — Corporate Buyers
C0314,Individual,M,Usa,Washington,41,Investment,4,No,Agency,1040795.02,3,1138.4233333333334,0,C1 — Global Investors
C0315,Individual,M,Mexico,Baja California,36,Investment,5,No,Website,1178606.56,4,979.6775,0,C1 — Global Investors
C0316,Individual,M,Uk,Scotland,26,Investment,4,Yes,Website,1792447.27,4,1338.8999999999999,2,C1 — Global Investors
C0317,Individual,F,Usa,California,24,Investment,2,Yes,Website,1248444.31,3,1451.2533333333333,1,C1 — Global Investors
C0318,Individual,F,Germany,Berlin,49,Home,5,No,Website,871968.67,3,927.6066666666666,1,C1 — Global Investors
C0319,Company,F,Usa,Texas,28,Home,5,Yes,Website,2061054.65,4,1726.0575,3,C3 — Corporate Buyers
C0320,Individual,M,Usa,Texas,39,Home,3,Yes,Client,1317732.09,3,1465.92,0,C1 — Global Investors
C0321,Individual,M,Usa,California,31,Investment,2,No,Agency,1701753.71,4,1321.76,2,C1 — Global Investors
C0322,Individual,F,Usa,California,27,Home,2,Yes,Website,1347002.93,3,1445.2933333333333,0,C1 — Global Investors
C0323,Individual,F,Usa,California,48,Investment,2,Yes,Website,1230825.62,3,1308.5133333333333,0,C1 — Global Investors
C0324,Individual,M,Usa,Washington,30,Home,4,No,Website,1147121.25,3,1313.16,0,C1 — Global Investors
C0325,Individual,F,Usa,California,40,Home,5,Yes,Agency,1205175.56,4,1030.1225,0,C1 — Global Investors
C0326,Individual,M,Usa,Oregon,65,Investment,4,Yes,Agency,1321975.5,4,1028.1275,1,C1 — Global Investors
C0327,Individual,F,Uk,Scotland,62,Home,1,No,Agency,1116366.72,4,933.355,1,C1 — Global Investors
C0328,Individual,M,Usa,California,77,Home,1,Yes,Client,1356560.31,4,1030.21,1,C1 — Global Investors
C0329,Individual,F,Germany,Hesse,25,Home,3,No,Agency,770062.4,3,922.6666666666666,1,C1 — Global Investors
C0330,Individual,M,Usa,California,48,Home,1,No,Website,1331463.63,4,1146.9925,1,C1 — Global Investors
C0331,Individual,F,Usa,California,39,Investment,3,No,Agency,1546334.4,4,1259.95,0,C1 — Global Investors
C0332,Individual,M,Usa,Texas,34,Investment,3,No,Website,1209987.46,3,1435.6633333333332,0,C1 — Global Investors
C0333,Individual,F,Uk,Wales,68,Home,3,No,Website,1118960.06,3,1203.39,0,C1 — Global Investors
C0334,Individual,M,Usa,Arizona,73,Investment,3,No,Agency,1445655.93,4,1047.99,0,C1 — Global Investors
C0335,Individual,M,Usa,Arizona,48,Home,4,No,Website,1478341.12,4,1190.4075,2,C1 — Global Investors
C0336,Individual,F,Usa,California,52,Investment,5,No,Agency,1163690.5899999999,3,1226.8766666666668,1,C1 — Global Investors
C0337,Individual,M,Usa,Arizona,81,Home,3,Yes,Website,759310.2,3,893.3766666666667,1,C1 — Global Investors
C0338,Individual,M,Usa,California,80,Home,5,Yes,Website,1488671.1300000001,4,1227.17,2,C1 — Global Investors
C0339,Individual,M,Usa,Utah,60,Investment,5,No,Agency,1548824.23,4,1170.135,1,C1 — Global Investors
C0340,Individual,M,Usa,California,83,Investment,2,No,Agency,1047500.4199999999,3,1263.5766666666666,1,C1 — Global Investors
C0341,Individual,M,Usa,California,41,Investment,4,No,Agency,1679555.42,4,1293.0725,2,C1 — Global Investors
C0342,Individual,M,Usa,California,49,Investment,2,No,Client,1290567.3900000001,3,1286.43,1,C1 — Global Investors
C0343,Individual,F,Usa,California,71,Home,2,No,Website,1630923.97,4,1374.585,2,C1 — Global Investors
C0344,Individual,M,Canada,British Columbia,26,Home,2,Yes,Website,1276344.68,4,1059.9375,1,C1 — Global Investors
C0345,Individual,F,Usa,New York,54,Home,4,Yes,Website,1339687.25,3,1510.3766666666668,0,C1 — Global Investors
C0346,Individual,F,Usa,California,60,Home,5,No,Agency,1174812.8599999999,3,1271.67,1,C1 — Global Investors
C0347,Individual,M,Usa,Washington,31,Home,3,Yes,Website,1378006.45,3,1471.6200000000001,0,C1 — Global Investors
C0348,Individual,M,Usa,Colorado,41,Investment,5,Yes,Agency,1482633.92,4,1246.7075,1,C1 — Global Investors
C0349,Individual,M,Usa,Arizona,48,Home,2,Yes,Agency,1065745.84,3,1124.5,0,C1 — Global Investors
C0350,Individual,M,Usa,Arizona,31,Home,2,No,Agency,1066408.3,3,1206.2733333333333,0,C1 — Global Investors
C0351,Individual,F,Usa,Oregon,62,Home,5,No,Agency,1551113.76,4,1260.0625,2,C1 — Global Investors
C0352,Individual,F,Usa,Nevada,46,Investment,3,No,Agency,1339830.04,3,1447.82,1,C1 — Global Investors
C0353,Individual,F,Usa,Arizona,59,Home,2,No,Agency,889855.16,3,980.8699999999999,1,C1 — Global Investors
C0354,Individual,F,Usa,California,25,Home,4,No,Website,962196.6000000001,3,1059.1499999999999,0,C1 — Global Investors
C0355,Individual,M,Mexico,Baja California,72,Investment,1,No,Website,1029593.97,3,1273.45,1,C1 — Global Investors
C0356,Individual,F,Usa,Georgia,47,Home,3,No,Website,964351.9,4,816.16,1,C1 — Global Investors
C0357,Individual,F,Usa,California,35,Home,3,No,Website,970629.22,3,1059.3466666666666,0,C1 — Global Investors
C0358,Individual,F,Australia,New South Wales,45,Home,3,Yes,Agency,1150919.74,3,1240.6066666666666,0,C1 — Global Investors
C0359,Individual,F,Usa,California,72,Investment,1,No,Agency,1098189.8900000001,3,1308.5133333333333,1,C1 — Global Investors
C0360,Individual,F,Usa,Utah,75,Home,2,Yes,Agency,1978026.48,4,1676.3825,2,C1 — Global Investors
C0361,Individual,M,Uk,England,65,Home,1,Yes,Website,1468372.25,4,1222.5974999999999,2,C1 — Global Investors
C0362,Individual,F,Usa,Utah,23,Home,4,No,Website,1129669.4,3,1162.6166666666666,1,C1 — Global Investors
C0363,Individual,F,Usa,Utah,64,Investment,2,No,Client,1232301.44,4,929.6975,0,C1 — Global Investors
C0364,Individual,M,Usa,Texas,79,Home,2,No,Website,1492505.18,4,1261.78,2,C1 — Global Investors
C0365,Individual,M,Usa,Colorado,61,Investment,5,No,Agency,951259.9,3,1164.9766666666667,1,C1 — Global Investors
C0366,Individual,M,Usa,California,40,Home,4,No,Website,1420135.32,3,1452.2633333333333,2,C1 — Global Investors
C0367,Individual,M,Usa,California,59,Investment,4,No,Agency,1662617.88,4,1269.065,2,C1 — Global Investors
C0368,Individual,F,Usa,California,31,Home,4,Yes,Agency,1494552.45,4,1136.215,0,C1 — Global Investors
C0369,Individual,F,Usa,Utah,69,Home,2,Yes,Agency,1586439.08,4,1333.5625,2,C1 — Global Investors
C0370,Individual,F,Russia,Krasnodar Krai,66,Home,1,No,Website,1613633.3900000001,4,1334.8775,2,C1 — Global Investors
C0371,Individual,M,Belgium,Wallonia,53,Investment,3,No,Agency,827208.61,3,842.68,0,C1 — Global Investors
C0372,Individual,F,Belgium,Flanders,71,Investment,1,No,Agency,1280128.06,3,1361.7433333333333,1,C1 — Global Investors
C0373,Individual,F,Usa,Georgia,30,Home,2,No,Agency,1047277.1799999999,3,1160.5133333333333,0,C1 — Global Investors
C0374,Individual,F,Australia,New South Wales,30,Investment,4,Yes,Agency,916825.86,4,735.11,0,C1 — Global Investors
C0375,Individual,M,Usa,California,55,Investment,4,No,Website,1178580.6400000001,3,1224.68,0,C1 — Global Investors
C0376,Individual,F,Usa,California,70,Home,3,No,Website,1182808.29,3,1361.7433333333333,0,C1 — Global Investors
C0377,Individual,M,Usa,Washington,25,Home,4,No,Website,822780.32,3,904.0466666666667,0,C1 — Global Investors
C0378,Individual,F,Usa,California,66,Investment,3,Yes,Website,812387.51,3,983.4266666666667,1,C1 — Global Investors
C0379,Company,M,Usa,California,46,Investment,2,Yes,Client,1254919.3599999999,4,1115.505,3,C3 — Corporate Buyers
C0380,Individual,F,Usa,California,50,Home,3,Yes,Website,939708.87,3,1175.45,0,C1 — Global Investors
C0381,Individual,M,Usa,California,62,Home,5,Yes,Agency,878913.19,3,1188.2333333333333,1,C1 — Global Investors
C0382,Individual,M,Usa,California,48,Investment,1,Yes,Agency,980139.25,3,980.8699999999999,0,C1 — Global Investors
C0383,Company,F,Mexico,Mexico City,38,Investment,3,No,Agency,968070.64,4,809.6575,3,C3 — Corporate Buyers
C0384,Individual,F,Usa,California,79,Home,3,Yes,Website,1010761.74,3,1049.3799999999999,1,C1 — Global Investors
C0385,Individual,M,Uk,Northern Ireland,54,Investment,4,No,Website,1289646.4100000001,3,1277.2733333333333,1,C1 — Global Investors
C0386,Individual,F,Usa,Colorado,47,Home,2,No,Client,1633972.21,3,1445.08,2,C1 — Global Investors
C0387,Individual,F,Usa,California,49,Home,2,Yes,Website,1992983.55,4,1555.2975000000001,2,C1 — Global Investors
C0388,Individual,M,Usa,California,28,Home,4,No,Agency,961894.92,3,975.9433333333333,0,C1 — Global Investors
C0389,Individual,M,Usa,Colorado,69,Home,3,No,Website,1261549.0899999999,4,1119.0900000000001,0,C1 — Global Investors
C0390,Individual,M,Canada,Quebec,81,Investment,2,No,Website,1678762.0699999998,4,1295.2649999999999,2,C1 — Global Investors
C0391,Individual,F,Usa,California,57,Home,5,No,Agency,1035012.9099999999,3,1064.4166666666667,1,C1 — Global Investors
C0392,Individual,F,Usa,Arizona,46,Home,2,Yes,Website,1015830.03,4,922.6600000000001,1,C1 — Global Investors
C0393,Individual,F,Usa,Arizona,35,Home,4,No,Agency,1616556.78,4,1298.145,2,C1 — Global Investors
C0394,Individual,F,Usa,Colorado,69,Home,3,Yes,Website,1258840.0,4,1041.8025,0,C1 — Global Investors
C0395,Individual,F,Usa,Florida,64,Home,1,No,Website,1153134.48,3,1303.4733333333334,0,C1 — Global Investors
C0396,Individual,M,Usa,Nevada,23,Home,5,No,Agency,1181447.25,4,896.2524999999999,1,C1 — Global Investors
C0397,Individual,F,Usa,California,23,Home,5,No,Website,793543.27,3,862.11,1,C1 — Global Investors
C0398,Individual,F,Usa,Texas,75,Home,1,Yes,Agency,1186693.85,4,935.765,0,C1 — Global Investors
C0399,Individual,M,Usa,California,39,Home,4,No,Agency,1229057.49,4,1093.05,0,C1 — Global Investors
C0400,Individual,M,Usa,California,64,Home,4,No,Agency,1360152.99,4,1239.145,1,C1 — Global Investors
C0401,Individual,M,Usa,Arizona,54,Home,5,Yes,Website,1020913.0700000001,4,853.07,1,C1 — Global Investors
C0402,Individual,F,Usa,Georgia,82,Home,5,No,Website,1054166.95,3,1102.8633333333335,1,C1 — Global Investors
C0403,Individual,F,Australia,New South Wales,60,Home,1,No,Website,878792.98,3,1060.9733333333334,0,C1 — Global Investors
C0404,Individual,F,France,Normandy,47,Investment,1,No,Client,731788.96,3,753.3133333333334,1,C1 — Global Investors
C0405,Company,M,Usa,Colorado,54,Home,1,No,Agency,1310963.25,4,1140.38,3,C3 — Corporate Buyers
C0406,Individual,F,Usa,Colorado,63,Home,3,No,Website,1317165.12,4,1090.1925,0,C1 — Global Investors
C0407,Individual,F,Usa,California,41,Home,2,No,Client,1254494.91,4,1045.8025,1,C1 — Global Investors
C0408,Individual,M,Usa,California,46,Home,3,No,Website,1320497.01,3,1413.0600000000002,1,C1 — Global Investors
C0409,Individual,M,Usa,Nevada,51,Home,1,Yes,Website,1816669.2,4,1449.3775,2,C1 — Global Investors
C0410,Individual,F,Russia,Saint Petersburg,41,Home,5,Yes,Agency,1021706.02,3,1189.1899999999998,1,C1 — Global Investors
C0411,Individual,F,Usa,California,40,Home,2,No,Website,896987.21,3,883.7466666666668,0,C1 — Global Investors
C0412,Individual,F,Uk,Scotland,39,Home,5,No,Website,1100376.25,3,1260.8366666666668,1,C1 — Global Investors
C0413,Individual,M,Canada,British Columbia,83,Home,3,No,Website,1769126.22,4,1431.4575,2,C1 — Global Investors
C0414,Individual,M,Usa,California,61,Home,4,No,Website,1412148.94,4,1144.74,0,C1 — Global Investors
C0415,Individual,F,Usa,Nevada,43,Home,5,Yes,Agency,1305928.3499999999,4,1093.05,1,C1 — Global Investors
